date,sku_id,location_id,on_hand_quantity,inventory_value,on_order_quantity,reserved_quantity,lead_time_days,supplier_id,category,data_source,description
2011-12-09,21643,SIM-DC-01,4,95.20,1,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI MIRROR
2011-12-09,21644,SIM-DC-01,2,30.09,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI HEART BOX
2011-12-09,21645,SIM-DC-01,3,32.10,1,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI ROUND BOX
2011-12-09,21647,SIM-DC-01,4,89.70,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI LARGE PURSE
2011-12-09,21648,SIM-DC-01,7,171.02,0,1,10,SIM-SUP-03,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI SMALL PURSE
2011-12-09,21650,SIM-DC-01,123,323.62,26,7,7,SIM-SUP-01,UNMAPPED,synthetic_demo,ASSORTED TUTTI FRUTTI BRACELET
2011-12-09,21651,SIM-DC-01,1,4.79,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,HANGING GLASS ETCHED TEALIGHT
2011-12-09,21652,SIM-DC-01,2,5.71,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,GLASS ETCHED T-LIGHT HOLDER MEDIUM
2011-12-09,21653,SIM-DC-01,1,12.42,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,GLASS ETCHED T-LIGHT HOLDER LARGE
2011-12-09,21654,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,RIDGED GLASS FINGER BOWL
2011-12-09,21655,SIM-DC-01,1,22.99,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21656,SIM-DC-01,1,9.86,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,RIDGED GLASS POSY VASE
2011-12-09,21657,SIM-DC-01,4,36.56,0,1,14,SIM-SUP-05,UNMAPPED,synthetic_demo,MILK BOTTLE WITH GLASS STOPPER
2011-12-09,21658,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21659,SIM-DC-01,1,23.10,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21661,SIM-DC-01,1,14.87,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,VINTAGE GLASS TEA CADDY
2011-12-09,21662,SIM-DC-01,1,4.79,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21664,SIM-DC-01,2,24.95,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,RIDGED GLASS STORAGE JAR CREAM LID
2011-12-09,21665,SIM-DC-01,1,24.73,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,TRIANGULAR RIDGED GLASS POSY HOLDER
2011-12-09,21666,SIM-DC-01,6,32.86,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,RIDGED GLASS T-LIGHT HOLDER
2011-12-09,21667,SIM-DC-01,3,69.08,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21668,SIM-DC-01,49,445.63,0,5,3,SIM-SUP-01,UNMAPPED,synthetic_demo,RED STRIPE CERAMIC DRAWER KNOB
2011-12-09,21669,SIM-DC-01,120,2377.49,0,5,7,SIM-SUP-09,UNMAPPED,synthetic_demo,BLUE STRIPE CERAMIC DRAWER KNOB
2011-12-09,21670,SIM-DC-01,104,1915.71,0,2,14,SIM-SUP-09,UNMAPPED,synthetic_demo,BLUE SPOT CERAMIC DRAWER KNOB
2011-12-09,21671,SIM-DC-01,28,672.72,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,RED SPOT CERAMIC DRAWER KNOB
2011-12-09,21672,SIM-DC-01,43,463.64,8,4,7,SIM-SUP-11,UNMAPPED,synthetic_demo,WHITE SPOT RED CERAMIC DRAWER KNOB
2011-12-09,21673,SIM-DC-01,87,527.91,0,7,14,SIM-SUP-02,UNMAPPED,synthetic_demo,WHITE SPOT BLUE CERAMIC DRAWER KNOB
2011-12-09,21675,SIM-DC-01,27,569.69,4,1,7,SIM-SUP-08,UNMAPPED,synthetic_demo,BUTTERFLIES STICKERS
2011-12-09,21676,SIM-DC-01,15,336.04,0,2,10,SIM-SUP-03,UNMAPPED,synthetic_demo,FLOWERS STICKERS
2011-12-09,21677,SIM-DC-01,14,328.85,0,1,14,SIM-SUP-01,UNMAPPED,synthetic_demo,HEARTS STICKERS
2011-12-09,21678,SIM-DC-01,5,43.15,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,PAISLEY PATTERN STICKERS
2011-12-09,21679,SIM-DC-01,3,68.77,1,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,SKULLS STICKERS
2011-12-09,21680,SIM-DC-01,20,266.77,0,2,10,SIM-SUP-02,UNMAPPED,synthetic_demo,WOODLAND STICKERS
2011-12-09,21681,SIM-DC-01,3,23.04,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,GIANT MEDINA STAMPED METAL BOWL
2011-12-09,21682,SIM-DC-01,6,20.81,0,1,14,SIM-SUP-06,UNMAPPED,synthetic_demo,LARGE MEDINA STAMPED METAL BOWL
2011-12-09,21683,SIM-DC-01,8,22.08,2,0,14,SIM-SUP-05,UNMAPPED,synthetic_demo,MEDIUM MEDINA STAMPED METAL BOWL
2011-12-09,21684,SIM-DC-01,20,394.78,0,2,10,SIM-SUP-07,UNMAPPED,synthetic_demo,SMALL MEDINA STAMPED METAL BOWL
2011-12-09,21686,SIM-DC-01,1,19.56,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,MEDINA STAMPED METAL STOOL
2011-12-09,21687,SIM-DC-01,1,14.04,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21688,SIM-DC-01,4,89.31,0,1,7,SIM-SUP-12,UNMAPPED,synthetic_demo,SILVER PLATE CANDLE BOWL SMALL
2011-12-09,21689,SIM-DC-01,3,35.54,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,SILVER VANILLA FLOWER CANDLE POT
2011-12-09,21690,SIM-DC-01,1,13.67,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21691,SIM-DC-01,1,11.03,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,SILVER VANILLA FLOWER CANDLE POT
2011-12-09,21692,SIM-DC-01,1,23.52,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,SILVER LATTICE VANILLA CANDLE POT
2011-12-09,21693,SIM-DC-01,22,201.57,1,2,14,SIM-SUP-04,UNMAPPED,synthetic_demo,SMALL HAMMERED SILVER CANDLEPOT
2011-12-09,21694,SIM-DC-01,2,36.70,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,SMALL REGAL SILVER CANDLEPOT
2011-12-09,21695,SIM-DC-01,7,121.20,4,1,14,SIM-SUP-03,UNMAPPED,synthetic_demo,SMALL SILVER FLOWER CANDLE POT
2011-12-09,21696,SIM-DC-01,2,29.00,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,SMALL SILVER TRELLIS CANDLEPOT
2011-12-09,21698,SIM-DC-01,10,207.74,0,1,10,SIM-SUP-08,UNMAPPED,synthetic_demo,MOCK LOBSTER FRIDGE MAGNET
2011-12-09,21700,SIM-DC-01,2,5.76,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,BIG DOUGHNUT FRIDGE MAGNETS
2011-12-09,21703,SIM-DC-01,145,1825.81,44,19,10,SIM-SUP-04,UNMAPPED,synthetic_demo,BAG 125g SWIRLY MARBLES
2011-12-09,21704,SIM-DC-01,190,2128.96,26,26,10,SIM-SUP-12,UNMAPPED,synthetic_demo,BAG 250g SWIRLY MARBLES
2011-12-09,21705,SIM-DC-01,39,609.44,0,2,5,SIM-SUP-01,UNMAPPED,synthetic_demo,BAG 500g SWIRLY MARBLES
2011-12-09,21706,SIM-DC-01,13,26.92,2,2,14,SIM-SUP-08,UNMAPPED,synthetic_demo,FOLDING UMBRELLA RED/WHITE POLKADOT
2011-12-09,21707,SIM-DC-01,11,189.78,3,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,FOLDING UMBRELLA BLACKBLUE POLKADOT
2011-12-09,21708,SIM-DC-01,4,35.99,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,FOLDING UMBRELLA CREAM POLKADOT
2011-12-09,21709,SIM-DC-01,4,77.73,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,FOLDING UMBRELLA CHOCOLATE POLKADOT
2011-12-09,21710,SIM-DC-01,2,41.23,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,FOLDING UMBRELLA PINKWHITE POLKADOT
2011-12-09,21711,SIM-DC-01,2,10.01,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,FOLDING UMBRELLA WHITE/RED POLKADOT
2011-12-09,21713,SIM-DC-01,13,310.01,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,CITRONELLA CANDLE FLOWERPOT
2011-12-09,21714,SIM-DC-01,9,204.01,3,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,CITRONELLA CANDLE GARDEN POT
2011-12-09,21715,SIM-DC-01,4,75.61,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,GIRLS VINTAGE TIN SEASIDE BUCKET
2011-12-09,21716,SIM-DC-01,11,215.42,0,1,7,SIM-SUP-10,UNMAPPED,synthetic_demo,BOYS VINTAGE TIN SEASIDE BUCKET
2011-12-09,21717,SIM-DC-01,1,8.98,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21718,SIM-DC-01,10,220.13,0,1,10,SIM-SUP-11,UNMAPPED,synthetic_demo,RED METAL BEACH SPADE
2011-12-09,21719,SIM-DC-01,2,14.51,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,LOVELY BONBON STICKER SHEET
2011-12-09,21720,SIM-DC-01,1,9.00,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,CAKE SHOP STICKER SHEET
2011-12-09,21721,SIM-DC-01,1,18.30,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,CANDY SHOP STICKER SHEET
2011-12-09,21722,SIM-DC-01,5,97.52,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,SWEET PUDDING STICKER SHEET
2011-12-09,21723,SIM-DC-01,2,33.09,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,ALPHABET HEARTS STICKER SHEET
2011-12-09,21724,SIM-DC-01,4,92.05,0,1,10,SIM-SUP-06,UNMAPPED,synthetic_demo,PANDA AND BUNNIES STICKER SHEET
2011-12-09,21725,SIM-DC-01,1,10.76,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,SWEETIES STICKERS
2011-12-09,21726,SIM-DC-01,2,47.33,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,MULTI HEARTS STICKERS
2011-12-09,21728,SIM-DC-01,1,2.27,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21730,SIM-DC-01,11,70.21,0,2,7,SIM-SUP-02,UNMAPPED,synthetic_demo,GLASS STAR FROSTED T-LIGHT HOLDER
2011-12-09,21731,SIM-DC-01,26,164.06,0,3,3,SIM-SUP-03,UNMAPPED,synthetic_demo,RED TOADSTOOL LED NIGHT LIGHT
2011-12-09,21732,SIM-DC-01,2,33.39,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,RED HANGING METAL STAR TLIGHT HLDR
2011-12-09,21733,SIM-DC-01,396,9619.30,0,28,14,SIM-SUP-09,UNMAPPED,synthetic_demo,RED HANGING HEART T-LIGHT HOLDER
2011-12-09,21735,SIM-DC-01,2,44.66,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,TWO DOOR CURIO CABINET
2011-12-09,21737,SIM-DC-01,1,20.99,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,SET 3 WICKER LOG BASKETS
2011-12-09,21738,SIM-DC-01,1,3.13,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,COSY SLIPPER SHOES SMALL RED
2011-12-09,21739,SIM-DC-01,52,1105.04,0,6,14,SIM-SUP-11,UNMAPPED,synthetic_demo,COSY SLIPPER SHOES SMALL GREEN
2011-12-09,21741,SIM-DC-01,3,44.74,0,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,COSY SLIPPER SHOES LARGE GREEN
2011-12-09,21742,SIM-DC-01,8,102.90,6,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,LARGE ROUND WICKER PLATTER
2011-12-09,21743,SIM-DC-01,1,14.43,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,STAR PORTABLE TABLE LIGHT
2011-12-09,21744,SIM-DC-01,39,882.24,0,2,5,SIM-SUP-01,UNMAPPED,synthetic_demo,SNOWFLAKE PORTABLE TABLE LIGHT
2011-12-09,21745,SIM-DC-01,15,55.06,17,2,14,SIM-SUP-06,UNMAPPED,synthetic_demo,GAOLERS KEYS DECORATIVE GARDEN
2011-12-09,21746,SIM-DC-01,10,240.27,0,1,10,SIM-SUP-04,UNMAPPED,synthetic_demo,SMALL RED RETROSPOT WINDMILL
2011-12-09,21747,SIM-DC-01,1,17.81,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,SMALL SKULL WINDMILL
2011-12-09,21749,SIM-DC-01,7,37.60,0,1,14,SIM-SUP-07,UNMAPPED,synthetic_demo,LARGE RED RETROSPOT WINDMILL
2011-12-09,21750,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,LARGE SKULL WINDMILL
2011-12-09,21752,SIM-DC-01,1,4.61,0,0,10,SIM-SUP-03,UNMAPPED,synthetic_demo,GLASS CAKE STAND MIRRORED BASE
2011-12-09,21754,SIM-DC-01,67,1528.43,14,5,5,SIM-SUP-07,UNMAPPED,synthetic_demo,HOME BUILDING BLOCK WORD
2011-12-09,21755,SIM-DC-01,38,638.38,14,2,5,SIM-SUP-03,UNMAPPED,synthetic_demo,LOVE BUILDING BLOCK WORD
2011-12-09,21756,SIM-DC-01,24,323.00,0,2,14,SIM-SUP-01,UNMAPPED,synthetic_demo,BATH BUILDING BLOCK WORD
2011-12-09,21757,SIM-DC-01,1,19.57,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,LIGHTHOUSE PRINTED METAL SIGN
2011-12-09,21758,SIM-DC-01,3,34.48,2,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,VINTAGE SHELLS PRINT
2011-12-09,21765,SIM-DC-01,2,38.93,1,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,HANGING METAL BIRD BATH
2011-12-09,21768,SIM-DC-01,1,19.56,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21769,SIM-DC-01,1,12.85,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,VINTAGE POST OFFICE CABINET
2011-12-09,21770,SIM-DC-01,37,672.71,0,2,10,SIM-SUP-03,UNMAPPED,synthetic_demo,OPEN CLOSED METAL SIGN
2011-12-09,21773,SIM-DC-01,8,30.28,0,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,DECORATIVE ROSE BATHROOM BOTTLE
2011-12-09,21774,SIM-DC-01,14,93.98,0,2,10,SIM-SUP-04,UNMAPPED,synthetic_demo,DECORATIVE CATS BATHROOM BOTTLE
2011-12-09,21775,SIM-DC-01,13,195.37,0,1,14,SIM-SUP-02,UNMAPPED,synthetic_demo,DECORATIVE FLORE BATHROOM BOTTLE
2011-12-09,21777,SIM-DC-01,1,2.82,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21781,SIM-DC-01,1,22.83,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,MA CAMPAGNE CUTLERY BOX
2011-12-09,21784,SIM-DC-01,1,12.28,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21785,SIM-DC-01,1,6.71,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,RAIN PONCHO
2011-12-09,21786,SIM-DC-01,42,912.19,4,3,3,SIM-SUP-01,UNMAPPED,synthetic_demo,POLKADOT RAIN HAT
2011-12-09,21787,SIM-DC-01,79,1665.10,0,5,5,SIM-SUP-03,UNMAPPED,synthetic_demo,RAIN PONCHO RETROSPOT
2011-12-09,21788,SIM-DC-01,16,166.23,0,1,10,SIM-SUP-11,UNMAPPED,synthetic_demo,KIDS RAIN MAC BLUE
2011-12-09,21789,SIM-DC-01,5,60.03,1,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,KIDS RAIN MAC PINK
2011-12-09,21790,SIM-DC-01,247,4241.57,0,36,5,SIM-SUP-10,UNMAPPED,synthetic_demo,VINTAGE SNAP CARDS
2011-12-09,21791,SIM-DC-01,64,243.56,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,VINTAGE HEADS AND TAILS CARD GAME
2011-12-09,21792,SIM-DC-01,3,35.23,0,0,14,SIM-SUP-08,UNMAPPED,synthetic_demo,CLASSIC FRENCH STYLE BASKET GREEN
2011-12-09,21793,SIM-DC-01,5,75.66,1,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,CLASSIC FRENCH STYLE BASKET BROWN
2011-12-09,21794,SIM-DC-01,1,22.42,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,adjustment
2011-12-09,21795,SIM-DC-01,2,37.39,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21796,SIM-DC-01,3,38.41,0,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21801,SIM-DC-01,2,49.79,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,CHRISTMAS TREE DECORATION WITH BELL
2011-12-09,21802,SIM-DC-01,1,21.97,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,CHRISTMAS TREE HEART DECORATION
2011-12-09,21803,SIM-DC-01,43,396.01,0,4,3,SIM-SUP-02,UNMAPPED,synthetic_demo,CHRISTMAS TREE STAR DECORATION
2011-12-09,21804,SIM-DC-01,12,258.37,6,1,3,SIM-SUP-05,UNMAPPED,synthetic_demo,dotcom
2011-12-09,21805,SIM-DC-01,1,9.17,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,WHITE CHRISTMAS TREE DECORATION
2011-12-09,21806,SIM-DC-01,1,5.30,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,WHITE CHRISTMAS HEART DECORATION
2011-12-09,21807,SIM-DC-01,5,43.61,0,1,7,SIM-SUP-11,UNMAPPED,synthetic_demo,WHITE CHRISTMAS STAR DECORATION
2011-12-09,21808,SIM-DC-01,9,29.83,0,1,5,SIM-SUP-09,UNMAPPED,synthetic_demo,"CHRISTMAS GARLAND STARS,TREES"
2011-12-09,21809,SIM-DC-01,13,285.84,1,1,5,SIM-SUP-01,UNMAPPED,synthetic_demo,CHRISTMAS HANGING TREE WITH BELL
2011-12-09,21810,SIM-DC-01,642,4903.83,0,47,14,SIM-SUP-05,UNMAPPED,synthetic_demo,CHRISTMAS HANGING STAR WITH BELL
2011-12-09,21811,SIM-DC-01,67,613.28,0,10,3,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21812,SIM-DC-01,16,376.80,5,2,5,SIM-SUP-01,UNMAPPED,synthetic_demo,GARLAND WITH HEARTS AND BELLS
2011-12-09,21813,SIM-DC-01,12,49.52,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,GARLAND WITH STARS AND BELLS
2011-12-09,21814,SIM-DC-01,4,75.09,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,HEART T-LIGHT HOLDER
2011-12-09,21815,SIM-DC-01,3,38.47,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,STAR T-LIGHT HOLDER
2011-12-09,21816,SIM-DC-01,0,0.00,1,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,CHRISTMAS TREE T-LIGHT HOLDER
2011-12-09,21817,SIM-DC-01,3,29.10,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,GLITTER CHRISTMAS TREE
2011-12-09,21818,SIM-DC-01,190,1756.80,0,24,10,SIM-SUP-02,UNMAPPED,synthetic_demo,GLITTER HEART DECORATION
2011-12-09,21819,SIM-DC-01,87,721.20,11,6,3,SIM-SUP-09,UNMAPPED,synthetic_demo,GLITTER CHRISTMAS STAR
2011-12-09,21820,SIM-DC-01,23,506.04,5,3,3,SIM-SUP-03,UNMAPPED,synthetic_demo,GLITTER HEART GARLAND WITH BELLS
2011-12-09,21821,SIM-DC-01,15,130.00,0,2,5,SIM-SUP-03,UNMAPPED,synthetic_demo,GLITTER STAR GARLAND WITH BELLS
2011-12-09,21822,SIM-DC-01,377,6500.41,67,12,14,SIM-SUP-06,UNMAPPED,synthetic_demo,GLITTER CHRISTMAS TREE WITH BELLS
2011-12-09,21823,SIM-DC-01,2,23.01,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,amazon adjust
2011-12-09,21824,SIM-DC-01,21,346.94,0,3,14,SIM-SUP-11,UNMAPPED,synthetic_demo,PAINTED METAL STAR WITH HOLLY BELLS
2011-12-09,21825,SIM-DC-01,1,9.08,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,PAINTED METAL TREE WITH HOLLY BELLS
2011-12-09,21826,SIM-DC-01,1,19.63,1,0,14,SIM-SUP-05,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21827,SIM-DC-01,1,20.35,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,EIGHT PIECE CREEPY CRAWLIE SET
2011-12-09,21828,SIM-DC-01,14,291.87,0,2,5,SIM-SUP-06,UNMAPPED,synthetic_demo,EIGHT PIECE SNAKE SET
2011-12-09,21829,SIM-DC-01,1,23.35,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,adjustment
2011-12-09,21830,SIM-DC-01,2,14.23,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,ASSORTED CREEPY CRAWLIES
2011-12-09,21832,SIM-DC-01,130,1152.02,0,1,14,SIM-SUP-09,UNMAPPED,synthetic_demo,CHOCOLATE CALCULATOR
2011-12-09,21833,SIM-DC-01,64,1453.77,0,5,3,SIM-SUP-05,UNMAPPED,synthetic_demo,CAMOUFLAGE LED TORCH
2011-12-09,21836,SIM-DC-01,1,24.93,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,GINGHAM OVEN GLOVE RED HEART
2011-12-09,21837,SIM-DC-01,2,32.32,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21839,SIM-DC-01,1,24.41,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,MUMMY MOUSE RED GINGHAM RIBBON
2011-12-09,21841,SIM-DC-01,5,78.70,1,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,BABY MOUSE RED GINGHAM DRESS
2011-12-09,21843,SIM-DC-01,115,2017.43,0,9,7,SIM-SUP-06,UNMAPPED,synthetic_demo,RED RETROSPOT CAKE STAND
2011-12-09,21844,SIM-DC-01,27,90.42,1,1,7,SIM-SUP-04,UNMAPPED,synthetic_demo,RED RETROSPOT MUG
2011-12-09,21845,SIM-DC-01,4,75.85,2,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,DAIRY MAID STRIPE MUG
2011-12-09,21846,SIM-DC-01,10,105.15,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,PINK DIAMANTE PEN IN GIFT BOX
2011-12-09,21847,SIM-DC-01,1,10.00,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,GREEN DIAMANTE PEN IN GIFT BOX
2011-12-09,21849,SIM-DC-01,2,45.96,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,SILVER DIAMANTE PEN IN GIFT BOX
2011-12-09,21850,SIM-DC-01,5,75.24,0,1,7,SIM-SUP-06,UNMAPPED,synthetic_demo,BLUE DIAMANTE PEN IN GIFT BOX
2011-12-09,21851,SIM-DC-01,1,20.11,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,LILAC DIAMANTE PEN IN GIFT BOX
2011-12-09,21864,SIM-DC-01,12,58.28,0,1,3,SIM-SUP-01,UNMAPPED,synthetic_demo,UNION JACK FLAG PASSPORT COVER
2011-12-09,21865,SIM-DC-01,3,59.40,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,PINK UNION JACK PASSPORT COVER
2011-12-09,21866,SIM-DC-01,12,271.49,6,1,14,SIM-SUP-01,UNMAPPED,synthetic_demo,UNION JACK FLAG LUGGAGE TAG
2011-12-09,21867,SIM-DC-01,15,224.62,6,2,10,SIM-SUP-06,UNMAPPED,synthetic_demo,PINK UNION JACK LUGGAGE TAG
2011-12-09,21868,SIM-DC-01,25,578.15,0,1,14,SIM-SUP-02,UNMAPPED,synthetic_demo,POTTING SHED TEA MUG
2011-12-09,21869,SIM-DC-01,1,9.84,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21870,SIM-DC-01,1,3.20,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,I CAN ONLY PLEASE ONE PERSON MUG
2011-12-09,21871,SIM-DC-01,86,1988.42,0,2,5,SIM-SUP-12,UNMAPPED,synthetic_demo,SAVE THE PLANET MUG
2011-12-09,21872,SIM-DC-01,15,360.38,0,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,GLAMOROUS MUG
2011-12-09,21873,SIM-DC-01,8,81.98,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,IF YOU CAN'T STAND THE HEAT MUG
2011-12-09,21874,SIM-DC-01,23,555.37,0,3,5,SIM-SUP-01,UNMAPPED,synthetic_demo,GIN AND TONIC MUG
2011-12-09,21875,SIM-DC-01,61,756.09,3,2,14,SIM-SUP-11,UNMAPPED,synthetic_demo,KINGS CHOICE MUG
2011-12-09,21876,SIM-DC-01,72,1160.37,0,2,5,SIM-SUP-09,UNMAPPED,synthetic_demo,POTTERING MUG
2011-12-09,21877,SIM-DC-01,33,386.06,1,2,14,SIM-SUP-10,UNMAPPED,synthetic_demo,HOME SWEET HOME MUG
2011-12-09,21878,SIM-DC-01,6,140.98,0,1,5,SIM-SUP-02,UNMAPPED,synthetic_demo,PACK OF 6 SANDCASTLE FLAGS ASSORTED
2011-12-09,21879,SIM-DC-01,3,71.91,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,HEARTS GIFT TAPE
2011-12-09,21880,SIM-DC-01,6,86.17,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,RED RETROSPOT TAPE
2011-12-09,21881,SIM-DC-01,10,29.22,0,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,CUTE CATS TAPE
2011-12-09,21882,SIM-DC-01,5,84.89,2,1,10,SIM-SUP-10,UNMAPPED,synthetic_demo,SKULLS TAPE
2011-12-09,21883,SIM-DC-01,20,304.83,0,2,7,SIM-SUP-05,UNMAPPED,synthetic_demo,STARS GIFT TAPE
2011-12-09,21884,SIM-DC-01,5,95.97,2,1,5,SIM-SUP-02,UNMAPPED,synthetic_demo,CAKES AND BOWS GIFT TAPE
