date,sku_id,description,demand_units,median_active_day_units,q1_units,q3_units,spike_threshold_units,multiple_of_median
2011-09-19,22367,CHILDRENS APRON SPACEBOY DESIGN,108,10.00,5.00,18.00,37.50,10.80
2011-09-19,22557,PLASTERS IN TIN VINTAGE PAISLEY,108,13.00,5.00,25.00,55.00,8.31
2011-09-23,23187,FRENCH STYLE STORAGE JAR BONBONS,108,48.00,12.00,48.00,102.00,2.25
2011-09-29,22983,CARD BILLBOARD FONT,108,14.00,12.00,26.00,47.00,7.71
2011-09-29,23162,REGENCY TEA STRAINER,108,5.00,3.00,15.50,34.25,21.60
2011-09-30,21485,RETROSPOT HEART HOT WATER BOTTLE,108,10.00,3.00,24.00,55.50,10.80
2011-09-30,22336,DOVE DECORATION PAINTED ZINC,108,13.00,4.00,28.00,64.00,8.31
2011-09-30,22548,adjustment,108,8.00,3.00,14.00,30.50,13.50
2011-10-03,23533,WALL ART GARDEN HAVEN,108,2.50,1.00,4.25,9.12,43.20
2011-10-05,16054,POPART RECT PENCIL SHARPENER ASST,108,36.00,2.50,36.00,86.25,3.00
2011-10-05,22907,PACK OF 20 NAPKINS PANTRY DESIGN,108,15.00,7.00,29.00,62.00,7.20
2011-10-05,23109,PACK OF SIX LED TEA LIGHTS,108,12.00,6.00,24.00,51.00,9.00
2011-10-05,23379,PACK OF 12 RED APPLE TISSUES,108,12.00,2.00,24.00,57.00,9.00
2011-10-07,85049E,SCANDINAVIAN REDS RIBBONS,108,12.00,3.00,23.25,53.62,9.00
2011-10-17,22339,CHRISTMAS TREE PAINTED ZINC,108,24.00,4.00,36.00,84.00,4.50
2011-10-18,21818,GLITTER HEART DECORATION,108,12.00,5.00,36.00,82.50,9.00
2011-10-20,21833,CAMOUFLAGE LED TORCH,108,12.00,7.00,29.00,62.00,9.00
2011-10-20,22556,PLASTERS IN TIN CIRCUS PARADE,108,17.50,12.00,36.00,72.00,6.17
2011-10-20,22859,EASTER TIN BUNNY BOUQUET,108,6.00,6.00,12.00,21.00,18.00
2011-10-20,23517,EMBROIDERED RIBBON REEL REBECCA,108,6.00,2.00,7.25,15.12,18.00
2011-10-20,84832,ZINC WILLIE WINKIE CANDLE STICK,108,12.00,6.00,24.00,51.00,9.00
2011-10-21,22567,20 DOLLY PEGS RETROSPOT,108,12.00,3.00,18.00,40.50,9.00
2011-10-21,22812,PACK 3 BOXES CHRISTMAS PANETTONE,108,24.00,7.00,43.00,97.00,4.50
2011-10-21,23167,SMALL CERAMIC TOP STORAGE JAR,108,13.00,6.50,39.50,89.00,8.31
2011-10-25,22969,HOMEMADE JAM SCENTED CANDLES,108,24.00,12.00,48.00,102.00,4.50
2011-10-25,23551,PACK OF 12 PAISLEY PARK TISSUES,108,13.00,4.00,39.00,91.50,8.31
2011-10-26,23319,BOX OF 6 MINI 50'S CRACKERS,108,23.50,7.00,41.00,92.00,4.60
2011-10-27,22571,ROCKING HORSE RED CHRISTMAS,108,20.00,8.00,38.25,83.62,5.40
2011-10-28,22326,ROUND SNACK BOXES SET OF4 WOODLAND,108,18.00,7.00,31.00,67.00,6.00
2011-10-31,22142,CHRISTMAS CRAFT WHITE FAIRY,108,23.00,6.75,37.00,82.38,4.70
2011-11-01,21098,CHRISTMAS TOILET ROLL,108,17.00,6.00,44.00,101.00,6.35
2011-11-07,22112,CHOCOLATE HOT WATER BOTTLE,108,10.50,3.00,36.00,85.50,10.29
2011-11-08,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,108,2.00,1.00,6.00,13.50,54.00
2011-11-13,16054,POPART RECT PENCIL SHARPENER ASST,108,36.00,2.50,36.00,86.25,3.00
2011-11-16,21818,GLITTER HEART DECORATION,108,12.00,5.00,36.00,82.50,9.00
2011-11-17,22091,EMPIRE TISSUE BOX,108,4.00,1.00,13.00,31.00,27.00
2011-11-17,22813,PACK 3 BOXES BIRD PANETTONE,108,12.00,3.00,17.75,39.88,9.00
2011-11-20,23300,GARDENERS KNEELING PAD CUP OF TEA,108,24.50,12.00,47.25,100.12,4.41
2011-11-23,23694,PAISLEY PARK CARD,108,13.00,12.00,19.50,30.75,8.31
2011-11-29,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,108,14.00,6.00,26.00,56.00,7.71
2011-12-05,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,108,12.00,12.00,24.00,42.00,9.00
2011-12-06,17091J,VANILLA INCENSE IN TIN,108,12.00,4.00,36.00,84.00,9.00
2011-12-06,22100,SKULLS SQUARE TISSUE BOX,108,2.00,1.00,6.00,13.50,54.00
2011-12-07,23292,SPACEBOY CHILDRENS CUP,108,10.00,4.00,17.00,36.50,10.80
2011-12-07,23695,DOILY THANK YOU CARD,108,27.00,19.50,37.75,65.12,4.00
2009-12-02,21243,PINK POLKADOT PLATE,107,8.00,3.00,16.00,35.50,13.38
2009-12-03,21900,"KEY FOB , SHED",107,8.00,3.00,25.00,58.00,13.38
2009-12-07,21484,CHICK GREY HOT WATER BOTTLE,107,6.00,2.00,16.00,37.00,17.83
2010-01-05,20726,LUNCH BAG WOODLAND,107,23.00,12.00,40.00,82.00,4.65
2010-01-08,70006,LOVE HEART POCKET WARMER,107,7.00,2.00,24.00,57.00,15.29
2010-01-19,21385,IVORY HANGING DECORATION HEART,107,24.00,4.00,31.00,71.50,4.46
2010-01-26,20713,JUMBO BAG OWLS,107,20.00,10.00,43.50,93.75,5.35
2010-01-28,21172,PARTY METAL SIGN,107,12.00,3.00,19.00,43.00,8.92
2010-02-16,84987,SET OF 36 TEATIME PAPER DOILIES,107,12.00,2.00,24.00,57.00,8.92
2010-04-13,21749,LARGE RED RETROSPOT WINDMILL,107,6.00,2.00,9.00,19.50,17.83
2010-04-21,21243,PINK POLKADOT PLATE,107,8.00,3.00,16.00,35.50,13.38
2010-05-11,22567,20 DOLLY PEGS RETROSPOT,107,12.00,3.00,18.00,40.50,8.92
2010-05-12,20726,LUNCH BAG WOODLAND,107,23.00,12.00,40.00,82.00,4.65
2010-06-06,22615,PACK OF 12 CIRCUS PARADE TISSUES,107,12.00,2.00,24.75,58.88,8.92
2010-07-05,21313,GLASS HEART T-LIGHT HOLDER,107,12.00,4.25,24.00,53.62,8.92
2010-07-23,21545,UNKNOWN,107,2.00,1.00,6.00,13.50,53.50
2010-08-04,15039,SANDALWOOD FAN,107,8.00,2.00,20.00,47.00,13.38
2010-09-20,21890,S/6 WOODEN SKITTLES IN COTTON BAG,107,6.00,3.00,9.00,18.00,17.83
2010-09-23,35832,UNKNOWN,107,12.00,3.00,36.75,87.38,8.92
2010-10-08,79321,CHILLI LIGHTS,107,14.00,4.00,39.00,91.50,7.64
2010-10-13,22940,FELTCRAFT CHRISTMAS FAIRY,107,11.00,4.00,20.00,44.00,9.73
2010-10-14,22765,NEWSPAPER STAND,107,1.00,1.00,2.00,3.50,107.00
2010-10-17,21169,YOU'RE CONFUSING ME METAL SIGN,107,12.00,3.00,25.00,58.00,8.92
2010-11-02,71477,COLOURED GLASS STAR T-LIGHT HOLDER,107,13.00,4.00,36.00,84.00,8.23
2010-11-07,22470,HEART OF WICKER LARGE,107,23.00,12.00,42.00,87.00,4.65
2010-11-10,22198,LARGE POPCORN HOLDER,107,14.00,5.00,34.00,77.50,7.64
2010-11-16,21866,UNION JACK FLAG LUGGAGE TAG,107,3.00,1.00,12.00,28.50,35.67
2010-11-17,21481,FAWN BLUE HOT WATER BOTTLE,107,8.00,5.00,22.00,47.50,13.38
2010-11-28,22419,LIPSTICK PEN RED,107,12.00,3.00,25.00,58.00,8.92
2010-12-15,22112,CHOCOLATE HOT WATER BOTTLE,107,10.50,3.00,36.00,85.50,10.19
2011-01-28,21733,RED HANGING HEART T-LIGHT HOLDER,107,17.00,7.00,42.00,94.50,6.29
2011-03-04,21035,SET/2 RED RETROSPOT TEA TOWELS,107,6.00,2.00,12.00,27.00,17.83
2011-03-14,22907,PACK OF 20 NAPKINS PANTRY DESIGN,107,15.00,7.00,29.00,62.00,7.13
2011-03-28,85094,CANDY SPOT EGG WARMER RABBIT,107,3.50,1.00,10.00,23.50,30.57
2011-05-10,23298,SPOTTY BUNTING,107,29.00,16.00,52.00,106.00,3.69
2011-05-19,22090,PAPER BUNTING RETROSPOT,107,16.50,7.00,39.00,87.00,6.48
2011-05-23,20718,RED RETROSPOT SHOPPER BAG,107,12.00,7.00,25.00,52.00,8.92
2011-08-23,23208,LUNCH BAG VINTAGE LEAF DESIGN,107,22.00,12.00,40.00,82.00,4.86
2011-09-01,22697,GREEN REGENCY TEACUP AND SAUCER,107,17.00,8.00,34.75,74.88,6.29
2011-09-06,85152,HAND OVER THE CHOCOLATE SIGN,107,16.00,6.00,37.00,83.50,6.69
2011-10-24,21811,UNKNOWN,107,12.00,2.00,30.25,72.62,8.92
2011-10-28,22382,LUNCH BAG SPACEBOY DESIGN,107,26.50,13.00,45.00,93.00,4.04
2011-11-02,20712,JUMBO BAG WOODLAND ANIMALS,107,20.00,10.00,33.75,69.38,5.35
2011-11-10,22144,CHRISTMAS CRAFT LITTLE FRIENDS,107,17.50,4.25,38.00,88.62,6.11
2011-12-05,23349,ROLL WRAP VINTAGE CHRISTMAS,107,25.00,12.00,48.00,102.00,4.28
2010-01-07,37503,TEA TIME CAKE STAND IN GIFT BOX,106,8.00,4.00,15.00,31.50,13.25
2010-01-17,40016,CHINESE DRAGON PAPER LANTERNS,106,24.00,12.00,48.00,102.00,4.42
2010-02-19,22385,JUMBO BAG SPACEBOY DESIGN,106,16.00,10.00,32.00,65.00,6.62
2010-03-02,21091,SET/6 WOODLAND PAPER PLATES,106,12.00,3.00,12.75,27.38,8.83
2010-03-30,37446,MINI CAKE STAND WITH HANGING CAKES,106,8.00,2.00,17.50,40.75,13.25
2010-04-19,21155,RED RETROSPOT PEG BAG,106,9.00,6.00,16.00,31.00,11.78
2010-04-21,84997D,CHILDRENS CUTLERY POLKADOT PINK,106,9.00,5.00,19.00,40.00,11.78
2010-05-06,22219,LOVEBIRD HANGING DECORATION WHITE,106,12.00,5.00,24.00,52.50,8.83
2010-05-09,47599B,BLUE PARTY BAGS,106,6.00,3.00,12.00,25.50,17.67
2010-05-30,21714,CITRONELLA CANDLE GARDEN POT,106,8.00,4.00,17.00,36.50,13.25
2010-06-08,21558,SKULL LUNCH BOX WITH CUTLERY,106,6.00,2.00,11.00,24.50,17.67
2010-06-16,47599B,BLUE PARTY BAGS,106,6.00,3.00,12.00,25.50,17.67
2010-06-29,21901,"KEY FOB , BACK DOOR",106,6.00,2.00,24.00,57.00,17.67
2010-07-19,22630,DOLLY GIRL LUNCH BOX,106,22.00,12.00,40.00,82.00,4.82
2010-09-05,47599B,BLUE PARTY BAGS,106,6.00,3.00,12.00,25.50,17.67
2010-09-15,22554,PLASTERS IN TIN WOODLAND ANIMALS,106,16.00,12.00,37.00,74.50,6.62
2010-09-22,82482,WOODEN PICTURE FRAME WHITE FINISH,106,20.00,11.00,40.00,83.50,5.30
2010-09-23,22149,check,106,12.00,6.00,26.00,56.00,8.83
2010-09-27,47599A,PINK PARTY BAGS,106,6.00,3.00,14.00,30.50,17.67
2010-09-30,21930,JUMBO STORAGE BAG SKULLS,106,14.00,6.00,26.75,57.88,7.57
2010-10-13,22145,UNKNOWN,106,8.00,5.00,18.50,38.75,13.25
2010-10-15,21930,JUMBO STORAGE BAG SKULLS,106,14.00,6.00,26.75,57.88,7.57
2010-11-03,22385,JUMBO BAG SPACEBOY DESIGN,106,16.00,10.00,32.00,65.00,6.62
2010-11-03,22733,3D TRADITIONAL CHRISTMAS STICKERS,106,18.00,4.00,28.00,64.00,5.89
2010-11-03,22752,SET 7 BABUSHKA NESTING BOXES,106,4.00,2.00,10.75,23.88,26.50
2010-11-05,22227,HANGING HEART MIRROR DECORATION,106,9.00,3.00,24.50,56.75,11.78
2010-11-10,85067,CREAM SWEETHEART WALL CABINET,106,1.00,1.00,3.00,6.00,106.00
2010-11-15,85049A,TRADITIONAL CHRISTMAS RIBBONS,106,13.00,3.00,33.25,78.62,8.15
2010-11-17,21892,TRADITIONAL WOODEN CATCH CUP GAME,106,12.00,4.00,21.00,46.50,8.83
2010-11-17,84406B,CREAM CUPID HEARTS COAT HANGER,106,8.00,3.00,16.00,35.50,13.25
2010-11-23,20713,JUMBO BAG OWLS,106,20.00,10.00,43.50,93.75,5.30
2010-12-07,84763,ZINC FINISH 15CM PLANTER POTS,106,6.00,3.00,12.00,25.50,17.67
2010-12-10,22752,SET 7 BABUSHKA NESTING BOXES,106,4.00,2.00,10.75,23.88,26.50
2010-12-15,21206,STRAWBERRY HONEYCOMB GARLAND,106,5.00,2.00,12.00,27.00,21.20
2010-12-15,22219,LOVEBIRD HANGING DECORATION WHITE,106,12.00,5.00,24.00,52.50,8.83
2011-01-14,21218,RED SPOTTY BISCUIT TIN,106,7.00,3.00,12.00,25.50,15.14
2011-01-19,22258,FELT FARM ANIMAL RABBIT,106,6.50,2.00,14.75,33.88,16.31
2011-01-21,22900,SET 2 TEA TOWELS I LOVE LONDON,106,9.00,4.00,18.00,39.00,11.78
2011-01-25,21385,IVORY HANGING DECORATION HEART,106,24.00,4.00,31.00,71.50,4.42
2011-02-21,22328,ROUND SNACK BOXES SET OF 4 FRUITS,106,12.00,6.00,24.00,51.00,8.83
2011-03-10,22356,CHARLOTTE BAG PINK POLKADOT,106,23.00,10.00,42.00,90.00,4.61
2011-03-14,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,106,6.00,2.00,12.00,27.00,17.67
2011-03-20,47599A,PINK PARTY BAGS,106,6.00,3.00,14.00,30.50,17.67
2011-03-22,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,106,12.00,3.00,19.00,43.00,8.83
2011-03-24,22356,CHARLOTTE BAG PINK POLKADOT,106,23.00,10.00,42.00,90.00,4.61
2011-04-01,21155,RED RETROSPOT PEG BAG,106,9.00,6.00,16.00,31.00,11.78
2011-04-10,21035,SET/2 RED RETROSPOT TEA TOWELS,106,6.00,2.00,12.00,27.00,17.67
2011-04-28,84988,SET OF 72 PINK HEART PAPER DOILIES,106,12.00,3.00,24.00,55.50,8.83
2011-05-12,22989,SET 2 PANTRY DESIGN TEA TOWELS,106,6.00,4.00,12.00,24.00,17.67
2011-05-18,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,106,6.00,2.00,12.00,27.00,17.67
2011-05-26,22356,CHARLOTTE BAG PINK POLKADOT,106,23.00,10.00,42.00,90.00,4.61
2011-06-01,22383,LUNCH BAG SUKI DESIGN,106,32.00,18.50,52.00,102.25,3.31
2011-06-28,21934,SKULL SHOULDER BAG,106,7.00,2.00,13.00,29.50,15.14
2011-07-19,23299,FOOD COVER WITH BEADS SET 2,106,6.00,2.00,12.00,27.00,17.67
2011-07-25,22090,PAPER BUNTING RETROSPOT,106,16.50,7.00,39.00,87.00,6.42
2011-08-02,47599A,PINK PARTY BAGS,106,6.00,3.00,14.00,30.50,17.67
2011-08-04,21086,SET/6 RED SPOTTY PAPER CUPS,106,20.00,9.00,36.00,76.50,5.30
2011-08-09,23245,SET OF 3 REGENCY CAKE TINS,106,25.00,14.00,43.25,87.12,4.24
2011-08-24,21703,BAG 125g SWIRLY MARBLES,106,12.00,8.00,36.00,78.00,8.83
2011-08-24,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,106,12.50,10.00,26.25,50.62,8.48
2011-08-26,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,106,6.00,2.00,12.00,27.00,17.67
2011-09-05,23200,JUMBO BAG PEARS,106,22.00,10.00,40.00,85.00,4.82
2011-09-19,22899,CHILDREN'S APRON DOLLY GIRL,106,6.00,3.00,12.00,25.50,17.67
2011-09-30,21809,CHRISTMAS HANGING TREE WITH BELL,106,10.00,3.00,22.00,50.50,10.60
2011-09-30,22989,SET 2 PANTRY DESIGN TEA TOWELS,106,6.00,4.00,12.00,24.00,17.67
2011-10-03,22728,ALARM CLOCK BAKELIKE PINK,106,8.00,4.00,17.25,37.12,13.25
2011-10-05,23295,SET OF 12 MINI LOAF BAKING CASES,106,26.00,16.00,50.00,101.00,4.08
2011-10-05,23506,MINI PLAYING CARDS SPACEBOY,106,21.50,7.00,38.25,85.12,4.93
2011-10-06,22389,PAPERWEIGHT SAVE THE PLANET,106,6.00,2.00,6.00,12.00,17.67
2011-10-10,22158,3 HEARTS HANGING DECORATION RUSTIC,106,16.00,5.00,36.00,82.50,6.62
2011-10-20,22339,CHRISTMAS TREE PAINTED ZINC,106,24.00,4.00,36.00,84.00,4.42
2011-10-30,20713,JUMBO BAG OWLS,106,20.00,10.00,43.50,93.75,5.30
2011-11-02,22382,LUNCH BAG SPACEBOY DESIGN,106,26.50,13.00,45.00,93.00,4.00
2011-11-07,21811,UNKNOWN,106,12.00,2.00,30.25,72.62,8.83
2011-11-10,23083,SET 6 PAPER TABLE LANTERN STARS,106,12.50,6.00,22.75,47.88,8.48
2011-11-22,22158,3 HEARTS HANGING DECORATION RUSTIC,106,16.00,5.00,36.00,82.50,6.62
2011-11-30,22041,"RECORD FRAME 7"" SINGLE SIZE",106,10.00,4.00,30.75,70.88,10.60
2011-12-01,22573,STAR WOODEN CHRISTMAS DECORATION,106,14.00,6.75,32.50,71.12,7.57
2011-12-05,22741,FUNKY DIVA PEN,106,48.00,48.00,59.75,77.38,2.21
2009-12-01,20692,UNKNOWN,105,3.00,2.00,6.00,12.00,35.00
2009-12-14,84949,SILVER HANGING T-LIGHT HOLDER,105,12.00,6.00,30.00,66.00,8.75
2009-12-15,21791,VINTAGE HEADS AND TAILS CARD GAME,105,17.00,10.00,37.00,77.50,6.18
2010-01-26,21733,RED HANGING HEART T-LIGHT HOLDER,105,17.00,7.00,42.00,94.50,6.18
2010-01-27,21936,RED RETROSPOT PICNIC BAG,105,7.00,3.00,19.00,43.00,15.00
2010-02-02,84050,check,105,8.00,3.25,28.00,65.12,13.12
2010-02-04,22335,HEART DECORATION PAINTED ZINC,105,11.00,4.00,25.00,56.50,9.55
2010-02-15,21243,PINK POLKADOT PLATE,105,8.00,3.00,16.00,35.50,13.12
2010-03-01,21935,SUKI SHOULDER BAG,105,10.00,3.00,20.00,45.50,10.50
2010-03-04,20754,RETROSPOT RED WASHING UP GLOVES,105,6.00,3.00,12.00,25.50,17.50
2010-03-24,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,105,12.00,4.00,28.00,64.00,8.75
2010-03-29,22382,LUNCH BAG SPACEBOY DESIGN,105,26.50,13.00,45.00,93.00,3.96
2010-05-04,21746,SMALL RED RETROSPOT WINDMILL,105,12.00,4.00,24.00,54.00,8.75
2010-05-06,21238,RED RETROSPOT CUP,105,12.00,8.00,23.00,45.50,8.75
2010-05-23,22554,PLASTERS IN TIN WOODLAND ANIMALS,105,16.00,12.00,37.00,74.50,6.56
2010-06-15,21210,SET OF 72 RETROSPOT PAPER DOILIES,105,15.00,12.00,36.00,72.00,7.00
2010-08-09,22379,RECYCLING BAG RETROSPOT,105,13.00,6.50,29.00,62.75,8.08
2010-08-15,22090,PAPER BUNTING RETROSPOT,105,16.50,7.00,39.00,87.00,6.36
2010-08-18,21930,JUMBO STORAGE BAG SKULLS,105,14.00,6.00,26.75,57.88,7.50
2010-08-24,22139,RETROSPOT TEA SET CERAMIC 11 PC,105,12.00,6.00,27.00,58.50,8.75
2010-09-21,22659,LUNCH BOX I LOVE LONDON,105,14.00,5.75,32.50,72.62,7.50
2010-09-30,22377,BOTTLE BAG RETROSPOT,105,5.00,2.00,10.00,22.00,21.00
2010-10-19,22620,4 TRADITIONAL SPINNING TOPS,105,13.00,8.00,25.00,50.50,8.08
2010-10-22,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,105,7.00,3.00,18.25,41.12,15.00
2010-11-05,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,105,6.00,3.00,24.00,55.50,17.50
2010-11-25,22728,ALARM CLOCK BAKELIKE PINK,105,8.00,4.00,17.25,37.12,13.12
2010-12-01,22198,LARGE POPCORN HOLDER,105,14.00,5.00,34.00,77.50,7.50
2010-12-13,82482,WOODEN PICTURE FRAME WHITE FINISH,105,20.00,11.00,40.00,83.50,5.25
2011-01-06,21240,BLUE POLKADOT CUP,105,8.00,4.00,17.00,36.50,13.12
2011-01-13,20801,UNKNOWN,105,4.00,2.00,16.00,37.00,26.25
2011-01-27,22904,CALENDAR PAPER CUT DESIGN,105,8.00,4.50,14.00,28.25,13.12
2011-02-11,20713,JUMBO BAG OWLS,105,20.00,10.00,43.50,93.75,5.25
2011-03-23,22630,DOLLY GIRL LUNCH BOX,105,22.00,12.00,40.00,82.00,4.77
2011-04-18,22668,PINK BABY BUNTING,105,6.00,3.25,12.00,25.12,17.50
2011-05-10,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,105,12.00,6.00,26.00,56.00,8.75
2011-06-02,22379,RECYCLING BAG RETROSPOT,105,13.00,6.50,29.00,62.75,8.08
2011-06-10,22138,BAKING SET 9 PIECE RETROSPOT,105,11.00,5.50,21.00,44.25,9.55
2011-07-06,15039,SANDALWOOD FAN,105,8.00,2.00,20.00,47.00,13.12
2011-07-12,82552,WASHROOM METAL SIGN,105,10.00,3.00,16.00,35.50,10.50
2011-07-24,85014B,RED RETROSPOT UMBRELLA,105,5.00,3.00,10.00,20.50,21.00
2011-07-28,21088,SET/6 FRUIT SALAD PAPER CUPS,105,10.00,3.00,24.00,55.50,10.50
2011-07-31,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,105,10.00,5.25,21.00,44.62,10.50
2011-08-04,22385,JUMBO BAG SPACEBOY DESIGN,105,16.00,10.00,32.00,65.00,6.56
2011-09-21,22142,CHRISTMAS CRAFT WHITE FAIRY,105,23.00,6.75,37.00,82.38,4.57
2011-10-03,22729,ALARM CLOCK BAKELIKE ORANGE,105,6.00,3.00,12.00,25.50,17.50
2011-10-12,22065,CHRISTMAS PUDDING TRINKET POT,105,12.00,5.00,36.75,84.38,8.75
2011-10-20,23389,SPACEBOY MINI BACKPACK,105,8.00,5.25,13.00,24.62,13.12
2011-11-03,85066,CREAM SWEETHEART MINI CHEST,105,4.00,2.00,6.25,12.62,26.25
2011-11-04,82583,HOT BATHS METAL SIGN,105,13.00,4.00,27.00,61.50,8.08
2011-11-08,20711,JUMBO BAG TOYS,105,11.00,5.00,22.00,47.50,9.55
2011-11-13,22561,WOODEN SCHOOL COLOURING SET,105,17.00,12.00,36.00,72.00,6.18
2011-11-14,23312,VINTAGE CHRISTMAS GIFT SACK,105,9.00,4.00,19.25,42.12,11.67
2011-11-14,23510,MINI PLAYING CARDS GYMKHANA,105,20.00,4.50,34.50,79.50,5.25
2011-11-15,22326,ROUND SNACK BOXES SET OF4 WOODLAND,105,18.00,7.00,31.00,67.00,5.83
2011-11-24,22158,3 HEARTS HANGING DECORATION RUSTIC,105,16.00,5.00,36.00,82.50,6.56
2011-11-28,47559B,TEA TIME OVEN GLOVE,105,10.00,3.00,16.00,35.50,10.50
2011-12-05,23366,SET 12 COLOURING PENCILS DOILY,105,26.00,9.00,41.25,89.62,4.04
2011-12-07,23275,SET OF 3 HANGING OWLS OLLIE BEAK,105,14.00,6.75,31.25,68.00,7.50
2009-12-03,84836,ZINC METAL HEART DECORATION,104,24.00,12.00,47.25,100.12,4.33
2010-01-12,21551,UNKNOWN,104,2.50,1.00,7.75,17.88,41.60
2010-01-26,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,104,12.00,6.00,26.00,56.00,8.67
2010-01-29,22383,LUNCH BAG SUKI DESIGN,104,32.00,18.50,52.00,102.25,3.25
2010-02-11,21244,BLUE POLKADOT PLATE,104,8.00,3.00,16.00,35.50,13.00
2010-02-23,21312,UNKNOWN,104,1.00,1.00,16.00,38.50,104.00
2010-02-25,21238,RED RETROSPOT CUP,104,12.00,8.00,23.00,45.50,8.67
2010-02-25,21242,RED RETROSPOT PLATE,104,8.00,4.00,16.00,34.00,13.00
2010-03-11,22139,RETROSPOT TEA SET CERAMIC 11 PC,104,12.00,6.00,27.00,58.50,8.67
2010-03-12,84406B,CREAM CUPID HEARTS COAT HANGER,104,8.00,3.00,16.00,35.50,13.00
2010-03-16,22356,CHARLOTTE BAG PINK POLKADOT,104,23.00,10.00,42.00,90.00,4.52
2010-03-30,20799,damaged,104,3.00,2.00,6.00,12.00,34.67
2010-04-01,20718,RED RETROSPOT SHOPPER BAG,104,12.00,7.00,25.00,52.00,8.67
2010-04-06,21238,RED RETROSPOT CUP,104,12.00,8.00,23.00,45.50,8.67
2010-04-13,21154,RED RETROSPOT OVEN GLOVE,104,10.00,3.00,17.00,38.00,10.40
2010-04-21,21242,RED RETROSPOT PLATE,104,8.00,4.00,16.00,34.00,13.00
2010-05-07,22383,LUNCH BAG SUKI DESIGN,104,32.00,18.50,52.00,102.25,3.25
2010-05-11,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,104,19.00,9.00,39.00,84.00,5.47
2010-05-12,21172,PARTY METAL SIGN,104,12.00,3.00,19.00,43.00,8.67
2010-05-16,21238,RED RETROSPOT CUP,104,12.00,8.00,23.00,45.50,8.67
2010-05-21,22501,PICNIC BASKET WICKER LARGE,104,4.00,2.00,9.75,21.38,26.00
2010-05-24,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,104,12.00,4.00,28.00,64.00,8.67
2010-05-25,21930,JUMBO STORAGE BAG SKULLS,104,14.00,6.00,26.75,57.88,7.43
2010-05-30,21930,JUMBO STORAGE BAG SKULLS,104,14.00,6.00,26.75,57.88,7.43
2010-06-01,22383,LUNCH BAG SUKI DESIGN,104,32.00,18.50,52.00,102.25,3.25
2010-06-07,21242,RED RETROSPOT PLATE,104,8.00,4.00,16.00,34.00,13.00
2010-06-10,21239,PINK POLKADOT CUP,104,9.00,5.00,17.00,35.00,11.56
2010-06-10,21240,BLUE POLKADOT CUP,104,8.00,4.00,17.00,36.50,13.00
2010-07-09,21737,SET 3 WICKER LOG BASKETS,104,2.00,1.00,3.00,6.00,52.00
2010-07-19,21242,RED RETROSPOT PLATE,104,8.00,4.00,16.00,34.00,13.00
2010-07-21,22383,LUNCH BAG SUKI DESIGN,104,32.00,18.50,52.00,102.25,3.25
2010-08-17,21238,RED RETROSPOT CUP,104,12.00,8.00,23.00,45.50,8.67
2010-08-17,22557,PLASTERS IN TIN VINTAGE PAISLEY,104,13.00,5.00,25.00,55.00,8.00
2010-08-31,46000S,POLYESTER FILLER PAD 40x40cm,104,9.00,4.00,20.00,44.00,11.56
2010-09-02,22663,JUMBO BAG DOLLY GIRL DESIGN,104,11.00,3.00,20.00,45.50,9.45
2010-09-24,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,104,12.50,10.00,26.25,50.62,8.32
2010-09-29,21240,BLUE POLKADOT CUP,104,8.00,4.00,17.00,36.50,13.00
2010-10-05,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,104,5.00,2.00,10.00,22.00,20.80
2010-10-07,22731,3D CHRISTMAS STAMPS STICKERS,104,13.00,3.00,28.00,65.50,8.00
2010-10-11,22733,3D TRADITIONAL CHRISTMAS STICKERS,104,18.00,4.00,28.00,64.00,5.78
2010-10-27,22752,SET 7 BABUSHKA NESTING BOXES,104,4.00,2.00,10.75,23.88,26.00
2010-10-29,20675,BLUE POLKADOT BOWL,104,8.00,3.00,16.00,35.50,13.00
2010-11-09,22752,SET 7 BABUSHKA NESTING BOXES,104,4.00,2.00,10.75,23.88,26.00
2010-11-12,79321,CHILLI LIGHTS,104,14.00,4.00,39.00,91.50,7.43
2010-11-14,22158,3 HEARTS HANGING DECORATION RUSTIC,104,16.00,5.00,36.00,82.50,6.50
2010-11-15,21986,PACK OF 12 PINK POLKADOT TISSUES,104,16.50,6.00,36.75,82.88,6.30
