snapshot_date,sku_id,description,category,location_count,on_hand_quantity,on_order_quantity,reserved_quantity,available_supply_quantity,inventory_value,avg_daily_forecast_units,lead_time_days,reorder_point_units,days_of_supply,potential_stockout,excess_inventory,slow_moving,risk_level,risk_reason
,21634,ASSORTED MINI MADRAS NOTEBOOK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21635,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21636,MADRAS NOTEBOOK MEDIUM,UNMAPPED,,,,,,,1.4677,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21637,ASSORTED SANSKRIT MINI NOTEBOOK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,UNMAPPED,,,,,,,0.8310,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21640,ASSORTED TUTTI FRUTTI FOB NOTEBOOK,UNMAPPED,,,,,,,1.4501,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21642,ASSORTED TUTTI FRUTTI PEN,UNMAPPED,,,,,,,5.0332,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21643,ASSORTED TUTTI FRUTTI MIRROR,UNMAPPED,,,,,,,0.2423,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21644,ASSORTED TUTTI FRUTTI HEART BOX,UNMAPPED,,,,,,,0.2253,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21645,ASSORTED TUTTI FRUTTI ROUND BOX,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,UNMAPPED,,,,,,,0.1497,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,UNMAPPED,,,,,,,0.5103,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21650,ASSORTED TUTTI FRUTTI BRACELET,UNMAPPED,,,,,,,4.8340,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21651,HANGING GLASS ETCHED TEALIGHT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21654,RIDGED GLASS FINGER BOWL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21655,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21656,RIDGED GLASS POSY VASE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21657,MILK BOTTLE WITH GLASS STOPPER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21658,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21659,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21661,VINTAGE GLASS TEA CADDY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21662,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21664,RIDGED GLASS STORAGE JAR CREAM LID,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21665,TRIANGULAR RIDGED GLASS POSY HOLDER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21666,RIDGED GLASS T-LIGHT HOLDER,UNMAPPED,,,,,,,0.8753,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21667,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21668,RED STRIPE CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,4.2555,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21669,BLUE STRIPE CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,5.1687,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21670,BLUE SPOT CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,3.5549,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21671,RED SPOT CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,4.4148,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,2.2702,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,UNMAPPED,,,,,,,3.1933,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21675,BUTTERFLIES STICKERS,UNMAPPED,,,,,,,1.0912,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21676,FLOWERS STICKERS,UNMAPPED,,,,,,,0.4649,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21677,HEARTS STICKERS,UNMAPPED,,,,,,,1.2476,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21678,PAISLEY PATTERN STICKERS,UNMAPPED,,,,,,,0.2894,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21679,SKULLS STICKERS,UNMAPPED,,,,,,,1.3072,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21680,WOODLAND STICKERS,UNMAPPED,,,,,,,1.4898,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21681,GIANT MEDINA STAMPED METAL BOWL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21682,LARGE MEDINA STAMPED METAL BOWL,UNMAPPED,,,,,,,0.3598,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21683,MEDIUM MEDINA STAMPED METAL BOWL,UNMAPPED,,,,,,,0.1989,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21684,SMALL MEDINA STAMPED METAL BOWL,UNMAPPED,,,,,,,0.6443,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21686,MEDINA STAMPED METAL STOOL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21687,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21688,SILVER PLATE CANDLE BOWL SMALL,UNMAPPED,,,,,,,0.2548,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21689,SILVER VANILLA FLOWER CANDLE POT,UNMAPPED,,,,,,,0.2221,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21690,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21691,SILVER VANILLA FLOWER CANDLE POT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21692,SILVER LATTICE VANILLA CANDLE POT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21693,SMALL HAMMERED SILVER CANDLEPOT,UNMAPPED,,,,,,,0.7210,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21694,SMALL REGAL SILVER CANDLEPOT,UNMAPPED,,,,,,,0.2288,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21695,SMALL SILVER FLOWER CANDLE POT,UNMAPPED,,,,,,,0.3157,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21696,SMALL SILVER TRELLIS CANDLEPOT,UNMAPPED,,,,,,,0.1787,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21698,MOCK LOBSTER FRIDGE MAGNET,UNMAPPED,,,,,,,0.4852,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21700,BIG DOUGHNUT FRIDGE MAGNETS,UNMAPPED,,,,,,,0.1825,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21703,BAG 125g SWIRLY MARBLES,UNMAPPED,,,,,,,9.2363,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21704,BAG 250g SWIRLY MARBLES,UNMAPPED,,,,,,,9.0868,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21705,BAG 500g SWIRLY MARBLES,UNMAPPED,,,,,,,3.1781,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,UNMAPPED,,,,,,,0.3933,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,UNMAPPED,,,,,,,0.5010,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21708,FOLDING UMBRELLA CREAM POLKADOT,UNMAPPED,,,,,,,0.2361,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,UNMAPPED,,,,,,,0.1943,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,UNMAPPED,,,,,,,0.2261,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,UNMAPPED,,,,,,,0.1905,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21713,CITRONELLA CANDLE FLOWERPOT,UNMAPPED,,,,,,,0.4802,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21714,CITRONELLA CANDLE GARDEN POT,UNMAPPED,,,,,,,1.0754,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,UNMAPPED,,,,,,,0.3972,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21716,BOYS VINTAGE TIN SEASIDE BUCKET,UNMAPPED,,,,,,,0.7066,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21717,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21718,RED METAL BEACH SPADE,UNMAPPED,,,,,,,0.7827,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21719,LOVELY BONBON STICKER SHEET,UNMAPPED,,,,,,,0.2624,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21720,CAKE SHOP STICKER SHEET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21721,CANDY SHOP STICKER SHEET,UNMAPPED,,,,,,,0.1102,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21722,SWEET PUDDING STICKER SHEET,UNMAPPED,,,,,,,0.2048,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21723,ALPHABET HEARTS STICKER SHEET,UNMAPPED,,,,,,,0.2670,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21724,PANDA AND BUNNIES STICKER SHEET,UNMAPPED,,,,,,,0.4375,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21725,SWEETIES STICKERS,UNMAPPED,,,,,,,0.1083,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21726,MULTI HEARTS STICKERS,UNMAPPED,,,,,,,0.1569,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21728,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21730,GLASS STAR FROSTED T-LIGHT HOLDER,UNMAPPED,,,,,,,1.3080,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21731,RED TOADSTOOL LED NIGHT LIGHT,UNMAPPED,,,,,,,15.5135,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21732,RED HANGING METAL STAR TLIGHT HLDR,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21733,RED HANGING HEART T-LIGHT HOLDER,UNMAPPED,,,,,,,13.5663,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21735,TWO DOOR CURIO CABINET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21737,SET 3 WICKER LOG BASKETS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21738,COSY SLIPPER SHOES SMALL RED,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21739,COSY SLIPPER SHOES SMALL GREEN,UNMAPPED,,,,,,,1.5148,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21741,COSY SLIPPER SHOES LARGE GREEN,UNMAPPED,,,,,,,0.1350,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21742,LARGE ROUND WICKER PLATTER,UNMAPPED,,,,,,,1.2058,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21743,STAR PORTABLE TABLE LIGHT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21744,SNOWFLAKE PORTABLE TABLE LIGHT,UNMAPPED,,,,,,,3.1402,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21745,GAOLERS KEYS DECORATIVE GARDEN,UNMAPPED,,,,,,,1.2800,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21746,SMALL RED RETROSPOT WINDMILL,UNMAPPED,,,,,,,0.4177,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21747,SMALL SKULL WINDMILL,UNMAPPED,,,,,,,0.2377,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21749,LARGE RED RETROSPOT WINDMILL,UNMAPPED,,,,,,,0.2172,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21750,LARGE SKULL WINDMILL,UNMAPPED,,,,,,,0.0903,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21752,GLASS CAKE STAND MIRRORED BASE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21754,HOME BUILDING BLOCK WORD,UNMAPPED,,,,,,,5.8362,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21755,LOVE BUILDING BLOCK WORD,UNMAPPED,,,,,,,2.8218,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21756,BATH BUILDING BLOCK WORD,UNMAPPED,,,,,,,0.9076,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21757,LIGHTHOUSE PRINTED METAL SIGN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21758,VINTAGE SHELLS PRINT,UNMAPPED,,,,,,,0.1959,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21765,HANGING METAL BIRD BATH,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21768,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21769,VINTAGE POST OFFICE CABINET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21770,OPEN CLOSED METAL SIGN,UNMAPPED,,,,,,,2.7444,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21773,DECORATIVE ROSE BATHROOM BOTTLE,UNMAPPED,,,,,,,0.6076,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21774,DECORATIVE CATS BATHROOM BOTTLE,UNMAPPED,,,,,,,0.8861,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21775,DECORATIVE FLORE BATHROOM BOTTLE,UNMAPPED,,,,,,,0.5626,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21777,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21781,MA CAMPAGNE CUTLERY BOX,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21784,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21785,RAIN PONCHO,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21786,POLKADOT RAIN HAT,UNMAPPED,,,,,,,3.2574,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21787,RAIN PONCHO RETROSPOT,UNMAPPED,,,,,,,5.6794,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21788,KIDS RAIN MAC BLUE,UNMAPPED,,,,,,,0.5747,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21789,KIDS RAIN MAC PINK,UNMAPPED,,,,,,,0.5796,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21790,VINTAGE SNAP CARDS,UNMAPPED,,,,,,,16.7218,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21791,VINTAGE HEADS AND TAILS CARD GAME,UNMAPPED,,,,,,,14.1273,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21792,CLASSIC FRENCH STYLE BASKET GREEN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21793,CLASSIC FRENCH STYLE BASKET BROWN,UNMAPPED,,,,,,,0.5382,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21794,adjustment,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21795,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21796,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21801,CHRISTMAS TREE DECORATION WITH BELL,UNMAPPED,,,,,,,0.0881,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21802,CHRISTMAS TREE HEART DECORATION,UNMAPPED,,,,,,,0.1821,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21803,CHRISTMAS TREE STAR DECORATION,UNMAPPED,,,,,,,4.2623,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21804,dotcom,UNMAPPED,,,,,,,2.9451,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21805,WHITE CHRISTMAS TREE DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21806,WHITE CHRISTMAS HEART DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21807,WHITE CHRISTMAS STAR DECORATION,UNMAPPED,,,,,,,0.1824,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21808,"CHRISTMAS GARLAND STARS,TREES",UNMAPPED,,,,,,,0.6833,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21809,CHRISTMAS HANGING TREE WITH BELL,UNMAPPED,,,,,,,1.1622,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21810,CHRISTMAS HANGING STAR WITH BELL,UNMAPPED,,,,,,,16.2156,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21811,UNKNOWN,UNMAPPED,,,,,,,5.3698,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21812,GARLAND WITH HEARTS AND BELLS,UNMAPPED,,,,,,,1.2860,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21813,GARLAND WITH STARS AND BELLS,UNMAPPED,,,,,,,4.1879,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21814,HEART T-LIGHT HOLDER,UNMAPPED,,,,,,,0.3652,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21815,STAR T-LIGHT HOLDER,UNMAPPED,,,,,,,0.2907,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21816,CHRISTMAS TREE T-LIGHT HOLDER,UNMAPPED,,,,,,,0.1953,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21817,GLITTER CHRISTMAS TREE,UNMAPPED,,,,,,,0.2648,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21818,GLITTER HEART DECORATION,UNMAPPED,,,,,,,11.0220,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21819,GLITTER CHRISTMAS STAR,UNMAPPED,,,,,,,11.1537,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21820,GLITTER HEART GARLAND WITH BELLS,UNMAPPED,,,,,,,1.9064,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21821,GLITTER STAR GARLAND WITH BELLS,UNMAPPED,,,,,,,1.5027,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21822,GLITTER CHRISTMAS TREE WITH BELLS,UNMAPPED,,,,,,,8.5200,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21823,amazon adjust,UNMAPPED,,,,,,,0.1445,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21824,PAINTED METAL STAR WITH HOLLY BELLS,UNMAPPED,,,,,,,0.4626,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21825,PAINTED METAL TREE WITH HOLLY BELLS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21826,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21827,EIGHT PIECE CREEPY CRAWLIE SET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21828,EIGHT PIECE SNAKE SET,UNMAPPED,,,,,,,1.0558,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21829,adjustment,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21830,ASSORTED CREEPY CRAWLIES,UNMAPPED,,,,,,,0.1121,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21832,CHOCOLATE CALCULATOR,UNMAPPED,,,,,,,2.9413,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21833,CAMOUFLAGE LED TORCH,UNMAPPED,,,,,,,6.3617,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21836,GINGHAM OVEN GLOVE RED HEART,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21837,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21839,MUMMY MOUSE RED GINGHAM RIBBON,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21841,BABY MOUSE RED GINGHAM DRESS,UNMAPPED,,,,,,,0.2271,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21843,RED RETROSPOT CAKE STAND,UNMAPPED,,,,,,,4.8313,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21844,RED RETROSPOT MUG,UNMAPPED,,,,,,,1.3864,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21845,DAIRY MAID STRIPE MUG,UNMAPPED,,,,,,,0.3650,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21846,PINK DIAMANTE PEN IN GIFT BOX,UNMAPPED,,,,,,,0.5391,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21847,GREEN DIAMANTE PEN IN GIFT BOX,UNMAPPED,,,,,,,0.0975,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21849,SILVER DIAMANTE PEN IN GIFT BOX,UNMAPPED,,,,,,,0.3090,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21850,BLUE DIAMANTE PEN IN GIFT BOX,UNMAPPED,,,,,,,0.3009,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21851,LILAC DIAMANTE PEN IN GIFT BOX,UNMAPPED,,,,,,,0.1642,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21864,UNION JACK FLAG PASSPORT COVER,UNMAPPED,,,,,,,0.8270,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21865,PINK UNION JACK PASSPORT COVER,UNMAPPED,,,,,,,0.5141,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21866,UNION JACK FLAG LUGGAGE TAG,UNMAPPED,,,,,,,1.1445,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21867,PINK UNION JACK LUGGAGE TAG,UNMAPPED,,,,,,,0.5808,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21868,POTTING SHED TEA MUG,UNMAPPED,,,,,,,2.3788,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21869,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21870,I CAN ONLY PLEASE ONE PERSON MUG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21871,SAVE THE PLANET MUG,UNMAPPED,,,,,,,5.8149,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21872,GLAMOROUS MUG,UNMAPPED,,,,,,,1.6280,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21873,IF YOU CAN'T STAND THE HEAT MUG,UNMAPPED,,,,,,,0.6685,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21874,GIN AND TONIC MUG,UNMAPPED,,,,,,,4.0361,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21875,KINGS CHOICE MUG,UNMAPPED,,,,,,,1.5817,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21876,POTTERING MUG,UNMAPPED,,,,,,,4.3311,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21877,HOME SWEET HOME MUG,UNMAPPED,,,,,,,3.3127,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,UNMAPPED,,,,,,,0.4733,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21879,HEARTS GIFT TAPE,UNMAPPED,,,,,,,0.2267,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21880,RED RETROSPOT TAPE,UNMAPPED,,,,,,,1.7315,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21881,CUTE CATS TAPE,UNMAPPED,,,,,,,0.3226,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21882,SKULLS TAPE,UNMAPPED,,,,,,,0.3721,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21883,STARS GIFT TAPE,UNMAPPED,,,,,,,0.7741,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21884,CAKES AND BOWS GIFT TAPE,UNMAPPED,,,,,,,0.3074,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21888,BINGO SET,UNMAPPED,,,,,,,5.4445,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
